manufacturer,model,year,engine_power,fuel_type,transmission,odometr,price,region,description,price_category
Chevrolet,Spark,2012.0,1.3,Benzin,Mexanika,292000,5900.0,Kashkadarya,"2012 yil,
                        
                                        1.3 l, Benzin, 292 000 km, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",low
Chevrolet,Spark,2021.0,1.3,Benzin,Mexanika,16000,10200.0,Tashkent,"2021 yil,
                        
                                        1.3 l, Benzin, 16 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Audiosist…",middle
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Avtomat,110000,8500.0,Tashkent,"2018 yil,
                        
                                        1.5 l, Benzin, 110 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
Chevrolet,Gentra,2014.0,1.8,Benzin,Mexanika,229000,8500.0,Navoi,"2014 yil,
                        
                                        1.8 l, Benzin, 229 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, Gidr…",middle
Chevrolet,Lacetti,2023.0,1.6,Benzin,Avtomat,36000,15200.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Benzin, 36 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroql…",high
Chery,Arrizo,2023.0,1.5,Benzin,Variator,15000,20000.0,Tashkent,"Kami bor
                                                    2023 yil,
                        
                                        1.5 l, Benzin, 15 000 km, Kumush rang, Sedan, Uzatish qutisi Variator, Texnik ko'rikdan o'tgan, Pul sarflashning hojat…",high
Chevrolet,Cobalt,2021.0,1.5,Benzin,Avtomat,51000,11600.0,Tashkent,"2021 yil,
                        
                                        1.5 l, Benzin, 51 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroql…",high
Chevrolet,Matiz,2017.0,1.1,Gaz-benzin,Mexanika,276000,5000.0,Namangan,"2017 yil,
                        
                                        1.1 l, Gaz-benzin, 276 000 km, Oq, Hatchback, Uzatish qutisi Mexanika",low
Chevrolet,Spark,2015.0,1.3,Benzin,Avtomat,153000,6400.0,Tashkent,"2015 yil,
                        
                                        1.3 l, Benzin, 153 000 km, Kumush rang, Hatchback, Uzatish qutisi Avtomat, Tumanga qarshi chiroqlar, Audiosistema, Gid…",low
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,34,13700.0,Tashkent,"2021 yil,
                        
                                        1.6 l, Benzin, 34 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar, Oy…",high
Chevrolet,Cobalt,2014.0,1.5,Gaz-benzin,Mexanika,253000,7731.0,Kashkadarya,"2014 yil,
                        
                                        1.5 l, Gaz-benzin, 253 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema,…",middle
Daewoo,Tico,1997.0,8.0,Gaz-benzin,Mexanika,313000,2700.0,Kashkadarya,"1997 yil,
                        
                                        8 l, Gaz-benzin, 313 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Moshina shumka qilingan 4 ta yangi balon qoyilgan kon…",low
Chevrolet,Cobalt,2021.0,1.5,Benzin,Avtomat,43107,11600.0,Tashkent,"2021 yil,
                        
                                        1.5 l, Benzin, 43 107 km, Mokriy asfalt, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga…",high
Hyundai,Porter,2011.0,2.3,Gaz-benzin,Mexanika,295000,13200.0,Kashkadarya,"2011 yil,
                        
                                        2.3 l, Gaz-benzin, 295 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Xundai Porter Xaladelnik Yil 2011 Prabek 295. Ooo M…",high
Chevrolet,Gentra,2019.0,1.6,Benzin,Avtomat,145000,11500.0,Tashkent,"2019 yil,
                        
                                        1.6 l, Benzin, 145 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",high
Chevrolet,Monza,2023.0,1.5,Benzin,Avtomat,9000,17500.0,Tashkent,"2023 yil,
                        
                                        1.5 l, Benzin, 9 000 km, Qora, Sedan, Uzatish qutisi Avtomat, +998998605959",high
Chevrolet,Gentra,2022.0,1.6,Benzin,Avtomat,100000,14000.0,Surkhandarya,"2022 yil,
                        
                                        1.6 l, Benzin, 100 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroq…",high
Chevrolet,Nexia 2,2015.0,1.6,Gaz-benzin,Mexanika,213000,6700.0,Tashkent,"2015 yil,
                        
                                        1.6 l, Gaz-benzin, 213 000 km, Kumush rang, Sedan, Uzatish qutisi Mexanika",low
Chevrolet,Tracker 2,2023.0,1.3,Benzin,Avtomat,9500,18500.0,Tashkent,"2023 yil,
                        
                                        1.3 l, Benzin, 9 500 km, Kulrang, Hatchback, Uzatish qutisi Avtomat",high
Chevrolet,Lacetti,2012.0,1.6,Benzin,Avtomat,229000,6800.0,Kashkadarya,"2012 yil,
                        
                                        1.6 l, Benzin, 229 000 km, Delfin, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chir…",low
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Avtomat,61000,8200.0,Surkhandarya,"2018 yil,
                        
                                        1.5 l, Benzin, 61 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna…",middle
Chevrolet,Malibu 2,2017.0,2.5,Gaz-benzin,Avtomat,92000,17950.0,Kashkadarya,"2017 yil,
                        
                                        2.5 l, Gaz-benzin, 92 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Зур",high
Chevrolet,Cobalt,2015.0,1.5,Benzin,Mexanika,8800,8700.0,Tashkent,"2015 yil,
                        
                                        1.5 l, Benzin, 8 800 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, Gidrav…",middle
Chevrolet,Cobalt,2020.0,1.5,Benzin,Avtomat,97000,11200.0,Tashkent,"2020 yil,
                        
                                        1.5 l, Benzin, 97 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chi…",middle
Chevrolet,Epica,2011.0,2.0,Benzin,Mexanika,82000,10300.0,Tashkent,"2011 yil,
                        
                                        2 l, Benzin, 82 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Lyuk, Yengil qotishmali disklar, Tumanga qarshi chiroqla…",middle
Chevrolet,Spark,2017.0,1.3,Benzin,Mexanika,227000,6500.0,Tashkent,"2017 yil,
                        
                                        1.3 l, Benzin, 227 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikal…",low
Ravon,Matiz,2014.0,0.8,Benzin,Mexanika,214000,5000.0,Tashkent,"2014 yil,
                        
                                        0.8 l, Benzin, 214 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Mexanika, Duga, Yengil qotishmali disklar, Tumanga…",low
Ravon,Matiz,2014.0,0.8,Benzin,Mexanika,214000,5000.0,Bukhara,"2014 yil,
                        
                                        0.8 l, Benzin, 214 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Mexanika, Duga, Yengil qotishmali disklar, Tumanga…",low
Chevrolet,Spark,2022.0,1.3,Benzin,Mexanika,36000,10000.0,Tashkent,"2022 yil,
                        
                                        1.3 l, Benzin, 36 000 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Gentra,2023.0,1.6,Benzin,Avtomat,1600,16500.0,Tashkent,"2023 yil,
                        
                                        1.6 l, Benzin, 1 600 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar,…",high
Chevrolet,Nexia 3,2018.0,1.5,Benzin,Avtomat,137000,8300.0,Navoi,"2018 yil,
                        
                                        1.5 l, Benzin, 137 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyn…",middle
Chevrolet,Gentra,2018.0,1.6,Benzin,Avtomat,170000,11200.0,Tashkent,"2018 yil,
                        
                                        1.6 l, Benzin, 170 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",middle
Chevrolet,Gentra,2019.0,1.6,Benzin,Avtomat,107000,12100.0,Andijan,"2019 yil,
                        
                                        1.6 l, Benzin, 107 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroq…",high
Chevrolet,Nexia 2,2014.0,1.5,Gaz-benzin,Mexanika,210000,6000.0,Tashkent,"2014 yil,
                        
                                        1.5 l, Gaz-benzin, 210 000 km, Ko'k, Sedan, Uzatish qutisi Mexanika",low
Chevrolet,Cobalt,2015.0,1.5,Benzin,Mexanika,913129,8800.0,Andijan,"2015 yil,
                        
                                        1.5 l, Benzin, 913 129 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Oyna isitgich, Audiosistema, Gidr…",middle
Chevrolet,Nexia 3,2021.0,1.5,Benzin,Avtomat,63000,10300.0,Sirdarya,"2021 yil,
                        
                                        1.5 l, Benzin, 63 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oyna…",middle
Chevrolet,Gentra,2022.0,1.6,Benzin,Avtomat,31606,14500.0,Namangan,"2022 yil,
                        
                                        1.6 l, Benzin, 31 606 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Daewoo,Nexia,2010.0,1.6,Gaz-benzin,Mexanika,330000,4800.0,Tashkent,"2010 yil,
                        
                                        1.6 l, Gaz-benzin, 330 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Gidravlikali ru…",low
Chevrolet,Nexia 3,2016.0,1.5,Gaz-benzin,Mexanika,240000,7900.0,Andijan,"Kami bor
                                                    2016 yil,
                        
                                        1.5 l, Gaz-benzin, 240 000 km, Sedan, Uzatish qutisi Mexanika, Tumanga qarshi chiroqlar, Audiosistema, Butun elektr pa…",middle
Chevrolet,Cobalt,2020.0,1.5,Benzin,Mexanika,132000,10000.0,Tashkent,"2020 yil,
                        
                                        1.5 l, Benzin, 132 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Oyna isitgich, Tumanga qarshi chiroqlar, Audiosistema,…",middle
VAZ,(Lada) 2106,1983.0,1.6,Benzin,Mexanika,400000,2000.0,Tashkent,"1983 yil,
                        
                                        1.6 l, Benzin, 400 000 km, Sedan, Uzatish qutisi Mexanika",low
Chevrolet,Malibu 2,2018.0,2.0,Gaz-benzin,Avtomat,144000,20500.0,Tashkent,"2018 yil,
                        
                                        2 l, Gaz-benzin, 144 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Ассалому алейкум Хурматли Ватандошлар биз сизларга у…",high
Kia,Carnival,2023.0,3.5,Benzin,Avtomat,17000,39000.0,Tashkent,"2023 yil,
                        
                                        3.5 l, Benzin, 17 000 km, Qora, Krossover, Uzatish qutisi Avtomat, Kareyada zborbogan kareskiy varyan kareyadan minib…",high
Chevrolet,Spark,2019.0,1.3,Benzin,Avtomat,4900,8800.0,Tashkent,"2019 yil,
                        
                                        1.3 l, Benzin, 4 900 km, Oq, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, O…",middle
Chevrolet,Malibu,2013.0,2.4,Benzin,Mexanika,115000,10700.0,Tashkent,"2013 yil,
                        
                                        2.4 l, Benzin, 115 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar, Oy…",middle
Chevrolet,Cobalt,2019.0,1.5,Benzin,Avtomat,153000,10500.0,Tashkent,"2019 yil,
                        
                                        1.5 l, Benzin, 153 000 km, Mokriy asfalt, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumang…",middle
Chevrolet,Labo,2024.0,0.8,Gaz-benzin,Mexanika,850,9600.0,Namangan,"2024 yil,
                        
                                        0.8 l, Gaz-benzin, 850 km, Oq, Pikup, Uzatish qutisi Mexanika",middle
Chevrolet,Gentra,2021.0,1.6,Benzin,Avtomat,90000,13600.0,Tashkent,"2021 yil,
                        
                                        1.6 l, Benzin, 90 000 km, Qora, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroql…",high
Chevrolet,Matiz,2015.0,0.8,Benzin,Mexanika,268000,3500.0,Khorezm,"2015 yil,
                        
                                        0.8 l, Benzin, 268 000 km, Ko'k, Hatchback, Uzatish qutisi Mexanika, Audiosistema, rasxodi yug umuman olas minas",low
Chevrolet,Captiva,2013.0,3.0,Benzin,Avtomat,1500,16000.0,Kashkadarya,"2013 yil,
                        
                                        3 l, Benzin, 1 500 km, Sadaf-jigarrang, Krossover, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tuma…",high
Chevrolet,Lacetti,2010.0,1.6,Benzin,Avtomat,302000,6700.0,Tashkent,"2010 yil,
                        
                                        1.6 l, Benzin, 302 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqla…",low
Chevrolet,Lacetti,2005.0,1.8,Gaz-benzin,Avtomat,135000,6000.0,Fergana,"Kami bor
                                                    2005 yil,
                        
                                        1.8 l, Gaz-benzin, 135 000 km, Delfin, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi…",low
Chevrolet,Spark,2023.0,1.3,Benzin,Mexanika,26600,10500.0,Samarkand,"2023 yil,
                        
                                        1.3 l, Benzin, 26 600 km, Oq, Hatchback, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Damas,2024.0,0.8,Gaz-benzin,Mexanika,18000,8300.0,Tashkent,"2024 yil,
                        
                                        0.8 l, Gaz-benzin, 18 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Yangi damas srochni sotiladi Yili 2024 yurgani 18000…",middle
Chevrolet,Spark,2021.0,1.3,Gaz-benzin,Mexanika,88000,8200.0,Tashkent,"Kami bor
                                                    2021 yil,
                        
                                        1.3 l, Gaz-benzin, 88 000 km, Mokriy asfalt, Hatchback, Uzatish qutisi Mexanika, Duga, Tumanga qarshi chiroqlar, Linza…",middle
Chevrolet,Gentra,2019.0,1.6,Benzin,Avtomat,76000,11300.0,Navoi,"2019 yil,
                        
                                        1.6 l, Benzin, 76 000 km, Oq, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Tumanga qarshi chiroqlar…",high
Daewoo,Matiz,2007.0,0.8,Gaz-benzin,Mexanika,213000,3400.0,Surkhandarya,"2007 yil,
                        
                                        0.8 l, Gaz-benzin, 213 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Tonirovka, Ksenon, Audio…",low
Chevrolet,Damas,2024.0,0.8,Gaz-benzin,Mexanika,18000,8300.0,Kashkadarya,"Kami bor
                                                    2024 yil,
                        
                                        0.8 l, Gaz-benzin, 18 000 km, Oq, Sedan, Uzatish qutisi Mexanika, Yangi damas srochni sotiladi Yili 2024 yurgani 18000…",middle
Chevrolet,Epica,2009.0,2.0,Gaz-benzin,Mexanika,350000,5000.0,Tashkent,"2009 yil,
                        
                                        2 l, Gaz-benzin, 350 000 km, Qora, Sedan, Uzatish qutisi Mexanika, Yengil qotishmali disklar, Lyuk, Oyna isitgich, Tum…",low
Chevrolet,Spark,2018.0,1.3,Benzin,Avtomat,88000,7950.0,Sirdarya,"2018 yil,
                        
                                        1.3 l, Benzin, 88 000 km, Oq, Hatchback, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Tumanga qarshi chiroqlar,…",middle
Chevrolet,Cobalt,2023.0,1.5,Benzin,Avtomat,18000,12300.0,,"2023 yil,
                        
                                        1.5 l, Benzin, 18 000 km, Sedan, Uzatish qutisi Avtomat, Yengil qotishmali disklar, Lyuk, Duga, Tumanga qarshi chiroql…",high
